éñã∆èäÉRÅ[Éh,éñã∆èäñº,édì¸êÊÉRÅ[Éh,édì¸êÊñº,ïiéÌï™óﬁÉRÅ[Éh,ïiéÌï™óﬁñº,èoóÕäJénì˙,èoóÕÉ^ÉCÉv,èoå…é¿ê—åéÅiäJénÅj,èoå…é¿ê—åéÅièIóπÅj,è§ïiÉRÅ[Éh,è§ïiñº,ãKäi,è§ïiìEóv,êªë¢íÜé~ì˙,êªë¢íÜé~,åªç›ç›å…ëºëqå…,åªç›ç›å…ìÏîZëqå…,åªç›ç›å…,äJénì˙à»ëOì¸å…ó\íËêî,äJénì˙à»ëOèoå…ó\íËêî,äJénì˙à»ëOó\íËç›å…êî,ó\íËì˙01,ì¸å…ó\íËêî01,èoå…ó\íËêî01,ó\íËç›å…êî01,ó\íËì˙02,ì¸å…ó\íËêî02,èoå…ó\íËêî02,ó\íËç›å…êî02,ó\íËì˙03,ì¸å…ó\íËêî03,èoå…ó\íËêî03,ó\íËç›å…êî03,ó\íËì˙04,ì¸å…ó\íËêî04,èoå…ó\íËêî04,ó\íËç›å…êî04,ó\íËì˙05,ì¸å…ó\íËêî05,èoå…ó\íËêî05,ó\íËç›å…êî05,ó\íËì˙06,ì¸å…ó\íËêî06,èoå…ó\íËêî06,ó\íËç›å…êî06,ó\íËì˙07,ì¸å…ó\íËêî07,èoå…ó\íËêî07,ó\íËç›å…êî07,ó\íËì˙08,ì¸å…ó\íËêî08,èoå…ó\íËêî08,ó\íËç›å…êî08,ó\íËì˙09,ì¸å…ó\íËêî09,èoå…ó\íËêî09,ó\íËç›å…êî09,ó\íËì˙10,ì¸å…ó\íËêî10,èoå…ó\íËêî10,ó\íËç›å…êî10,ó\íËì˙11,ì¸å…ó\íËêî11,èoå…ó\íËêî11,ó\íËç›å…êî11,ó\íËì˙12,ì¸å…ó\íËêî12,èoå…ó\íËêî12,ó\íËç›å…êî12,ó\íËì˙13,ì¸å…ó\íËêî13,èoå…ó\íËêî13,ó\íËç›å…êî13,ó\íËì˙14,ì¸å…ó\íËêî14,èoå…ó\íËêî14,ó\íËç›å…êî14,ó\íËì˙15,ì¸å…ó\íËêî15,èoå…ó\íËêî15,ó\íËç›å…êî15,ó\íËì˙16,ì¸å…ó\íËêî16,èoå…ó\íËêî16,ó\íËç›å…êî16,ó\íËì˙17,ì¸å…ó\íËêî17,èoå…ó\íËêî17,ó\íËç›å…êî17,ó\íËì˙18,ì¸å…ó\íËêî18,èoå…ó\íËêî18,ó\íËç›å…êî18,ó\íËì˙19,ì¸å…ó\íËêî19,èoå…ó\íËêî19,ó\íËç›å…êî19,ó\íËì˙20,ì¸å…ó\íËêî20,èoå…ó\íËêî20,ó\íËç›å…êî20,ó\íËì˙21,ì¸å…ó\íËêî21,èoå…ó\íËêî21,ó\íËç›å…êî21,ó\íËì˙22,ì¸å…ó\íËêî22,èoå…ó\íËêî22,ó\íËç›å…êî22,ó\íËì˙23,ì¸å…ó\íËêî23,èoå…ó\íËêî23,ó\íËç›å…êî23,à»ç~ï™ì¸å…ó\íËêî,à»ç~ï™èoå…ó\íËêî,à»ç~ï™ó\íËç›å…êî,ÉLÅ[Évï™ì¸å…ó\íËêî,ÉLÅ[Évï™èoå…ó\íËêî,ÉLÅ[Évï™ó\íËç›å…êî,ñ¢íËï™ì¸å…ó\íËêî,ñ¢íËï™èoå…ó\íËêî,ñ¢íËï™ó\íËç›å…êî,èoå…êîçáåv,èoå…êîïΩãœ,ìñåéèoå…êî,éÛíçêî
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1072  0000060,≤√ﬁŸƒ ∫∞≈∞øÃßL æØƒ,CH1072  S  32LSET       SP/199        Z,,,,0,0,0,0,0,0,2021/06/17,0,0,0,2021/06/18,0,0,0,2021/06/21,0,0,0,2021/06/22,0,0,0,2021/06/23,0,0,0,2021/06/24,0,0,0,2021/06/25,0,0,0,2021/06/28,0,0,0,2021/06/29,0,0,0,2021/06/30,0,0,0,2021/07/01,0,0,0,2021/07/02,0,0,0,2021/07/05,0,0,0,2021/07/06,0,0,0,2021/07/07,0,0,0,2021/07/08,0,0,0,2021/07/09,0,0,0,2021/07/12,0,0,0,2021/07/13,0,0,0,2021/07/14,0,0,0,2021/07/15,0,0,0,2021/07/16,0,0,0,2021/07/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1072  0000061,≤√ﬁŸƒ 2P±∞—⁄ΩøÃß æØƒ,CH1072  S  20SET        SP/199        Z,,,,0,0,0,1,0,1,2021/06/17,0,0,1,2021/06/18,0,0,1,2021/06/21,0,0,1,2021/06/22,0,0,1,2021/06/23,0,0,1,2021/06/24,0,0,1,2021/06/25,0,0,1,2021/06/28,0,0,1,2021/06/29,0,0,1,2021/06/30,0,0,1,2021/07/01,0,0,1,2021/07/02,0,0,1,2021/07/05,0,0,1,2021/07/06,0,0,1,2021/07/07,0,0,1,2021/07/08,0,0,1,2021/07/09,0,0,1,2021/07/12,0,0,1,2021/07/13,0,0,1,2021/07/14,0,0,1,2021/07/15,0,0,1,2021/07/16,0,0,1,2021/07/17,0,0,1,0,0,1,0,0,1,0,0,1,1,0.5,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1072  0000064,≤√ﬁŸƒ 2P±∞—⁄ΩøÃß æØƒ,CH1072  S  20SET        SP/197        Z,,,,0,0,0,0,0,0,2021/06/17,0,0,0,2021/06/18,0,0,0,2021/06/21,0,0,0,2021/06/22,0,0,0,2021/06/23,0,0,0,2021/06/24,0,0,0,2021/06/25,0,0,0,2021/06/28,0,0,0,2021/06/29,0,0,0,2021/06/30,0,0,0,2021/07/01,0,0,0,2021/07/02,0,0,0,2021/07/05,0,0,0,2021/07/06,0,0,0,2021/07/07,0,0,0,2021/07/08,0,0,0,2021/07/09,0,0,0,2021/07/12,0,0,0,2021/07/13,0,0,0,2021/07/14,0,0,0,2021/07/15,0,0,0,2021/07/16,0,0,0,2021/07/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1072  0000067,≤√ﬁŸƒ ∫∞≈∞øÃßL æØƒ,CH1072  S  32LSET       SP/209,,,,0,13,13,1,0,14,2021/06/17,0,0,14,2021/06/18,0,1,13,2021/06/21,0,0,13,2021/06/22,0,1,12,2021/06/23,0,0,12,2021/06/24,0,0,12,2021/06/25,0,1,11,2021/06/28,0,0,11,2021/06/29,0,0,11,2021/06/30,0,0,11,2021/07/01,0,0,11,2021/07/02,0,0,11,2021/07/05,0,0,11,2021/07/06,0,0,11,2021/07/07,0,0,11,2021/07/08,0,0,11,2021/07/09,0,0,11,2021/07/12,0,0,11,2021/07/13,0,0,11,2021/07/14,0,0,11,2021/07/15,0,0,11,2021/07/16,0,0,11,2021/07/17,0,1,10,0,0,10,0,1,9,0,0,9,8,4,2,5
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1072  0000072,≤√ﬁŸƒ ∫∞≈∞øÃßL æØƒ,CH1072  S  31LSET       SP/182        Z,,,,0,0,0,0,0,0,2021/06/17,0,0,0,2021/06/18,0,0,0,2021/06/21,0,0,0,2021/06/22,0,0,0,2021/06/23,0,0,0,2021/06/24,0,0,0,2021/06/25,0,0,0,2021/06/28,0,0,0,2021/06/29,0,0,0,2021/06/30,0,0,0,2021/07/01,0,0,0,2021/07/02,0,0,0,2021/07/05,0,0,0,2021/07/06,0,0,0,2021/07/07,0,0,0,2021/07/08,0,0,0,2021/07/09,0,0,0,2021/07/12,0,0,0,2021/07/13,0,0,0,2021/07/14,0,0,0,2021/07/15,0,0,0,2021/07/16,0,0,0,2021/07/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1072  0000073,≤√ﬁŸƒ ∫∞≈∞øÃßL æØƒ,CH1072  S  31LSET       SN/01         Z,,,,0,0,0,0,0,0,2021/06/17,0,0,0,2021/06/18,0,0,0,2021/06/21,0,0,0,2021/06/22,0,0,0,2021/06/23,0,0,0,2021/06/24,0,0,0,2021/06/25,0,0,0,2021/06/28,0,0,0,2021/06/29,0,0,0,2021/06/30,0,0,0,2021/07/01,0,0,0,2021/07/02,0,0,0,2021/07/05,0,0,0,2021/07/06,0,0,0,2021/07/07,0,0,0,2021/07/08,0,0,0,2021/07/09,0,0,0,2021/07/12,0,0,0,2021/07/13,0,0,0,2021/07/14,0,0,0,2021/07/15,0,0,0,2021/07/16,0,0,0,2021/07/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1072  0000081,≤√ﬁŸƒ 2P±∞—⁄ΩøÃß æØƒ,CH1072  S  20SET        SP/192        Z,,,,0,0,0,0,0,0,2021/06/17,0,0,0,2021/06/18,0,0,0,2021/06/21,0,0,0,2021/06/22,0,0,0,2021/06/23,0,0,0,2021/06/24,0,0,0,2021/06/25,0,0,0,2021/06/28,0,0,0,2021/06/29,0,0,0,2021/06/30,0,0,0,2021/07/01,0,0,0,2021/07/02,0,0,0,2021/07/05,0,0,0,2021/07/06,0,0,0,2021/07/07,0,0,0,2021/07/08,0,0,0,2021/07/09,0,0,0,2021/07/12,0,0,0,2021/07/13,0,0,0,2021/07/14,0,0,0,2021/07/15,0,0,0,2021/07/16,0,0,0,2021/07/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1072  0000121,≤√ﬁŸƒ 2P±∞—⁄ΩSøÃß æØƒ,CH1072  S  20SSET       SP/207,,,,0,9,9,0,0,9,2021/06/17,0,0,9,2021/06/18,0,0,9,2021/06/21,0,0,9,2021/06/22,0,0,9,2021/06/23,0,0,9,2021/06/24,0,0,9,2021/06/25,0,0,9,2021/06/28,0,0,9,2021/06/29,0,0,9,2021/06/30,0,0,9,2021/07/01,0,0,9,2021/07/02,0,0,9,2021/07/05,0,0,9,2021/07/06,0,0,9,2021/07/07,0,0,9,2021/07/08,0,0,9,2021/07/09,0,0,9,2021/07/12,0,0,9,2021/07/13,0,0,9,2021/07/14,0,0,9,2021/07/15,0,0,9,2021/07/16,0,0,9,2021/07/17,0,0,9,0,0,9,0,0,9,0,0,9,2,1,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1072  0000122,≤√ﬁŸƒ 2P±∞—⁄ΩSøÃß æØƒ,CH1072  S  20SSET       SP/209,,,,0,10,10,0,0,10,2021/06/17,0,0,10,2021/06/18,0,0,10,2021/06/21,0,0,10,2021/06/22,0,1,9,2021/06/23,0,0,9,2021/06/24,0,0,9,2021/06/25,0,0,9,2021/06/28,0,0,9,2021/06/29,0,0,9,2021/06/30,0,0,9,2021/07/01,0,0,9,2021/07/02,0,0,9,2021/07/05,0,0,9,2021/07/06,0,0,9,2021/07/07,0,0,9,2021/07/08,0,0,9,2021/07/09,0,0,9,2021/07/12,0,0,9,2021/07/13,0,0,9,2021/07/14,0,0,9,2021/07/15,0,0,9,2021/07/16,0,0,9,2021/07/17,0,0,9,0,0,9,0,0,9,0,0,9,2,1,1,1
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1072  0000123,≤√ﬁŸƒ 2P±∞—⁄ΩSøÃß æØƒ,CH1072  S  20SSET       SP/206,,,,0,9,9,0,0,9,2021/06/17,0,0,9,2021/06/18,0,0,9,2021/06/21,0,0,9,2021/06/22,0,0,9,2021/06/23,0,0,9,2021/06/24,0,0,9,2021/06/25,0,0,9,2021/06/28,0,0,9,2021/06/29,0,0,9,2021/06/30,0,0,9,2021/07/01,0,0,9,2021/07/02,0,0,9,2021/07/05,0,0,9,2021/07/06,0,0,9,2021/07/07,0,0,9,2021/07/08,0,0,9,2021/07/09,0,0,9,2021/07/12,0,0,9,2021/07/13,0,0,9,2021/07/14,0,0,9,2021/07/15,0,0,9,2021/07/16,0,0,9,2021/07/17,0,0,9,0,0,9,0,1,8,0,0,8,2,1,1,1
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000001,∂√ﬁ®Ω 3PøÃß,CH1145  SS 03           SP/221,,,,0,3,3,0,0,3,2021/06/17,0,0,3,2021/06/18,0,0,3,2021/06/21,0,0,3,2021/06/22,0,0,3,2021/06/23,0,0,3,2021/06/24,0,0,3,2021/06/25,0,0,3,2021/06/28,0,0,3,2021/06/29,0,0,3,2021/06/30,0,0,3,2021/07/01,0,0,3,2021/07/02,0,0,3,2021/07/05,0,0,3,2021/07/06,0,0,3,2021/07/07,0,0,3,2021/07/08,0,0,3,2021/07/09,0,0,3,2021/07/12,0,0,3,2021/07/13,0,0,3,2021/07/14,0,0,3,2021/07/15,0,0,3,2021/07/16,0,0,3,2021/07/17,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000002,∂√ﬁ®Ω 3PøÃß,CH1145  SS 03           SP/222,,,,0,4,4,0,0,4,2021/06/17,0,0,4,2021/06/18,0,0,4,2021/06/21,0,0,4,2021/06/22,0,0,4,2021/06/23,0,0,4,2021/06/24,0,0,4,2021/06/25,0,0,4,2021/06/28,0,0,4,2021/06/29,0,0,4,2021/06/30,0,0,4,2021/07/01,0,0,4,2021/07/02,0,0,4,2021/07/05,0,0,4,2021/07/06,0,0,4,2021/07/07,0,0,4,2021/07/08,0,0,4,2021/07/09,0,0,4,2021/07/12,0,0,4,2021/07/13,0,0,4,2021/07/14,0,0,4,2021/07/15,0,0,4,2021/07/16,0,0,4,2021/07/17,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000003,∂√ﬁ®Ω 3PøÃß,CH1145  SS 03           SP/223,,,,0,0,0,0,0,0,2021/06/17,0,0,0,2021/06/18,0,0,0,2021/06/21,0,0,0,2021/06/22,0,0,0,2021/06/23,0,0,0,2021/06/24,0,0,0,2021/06/25,0,0,0,2021/06/28,0,0,0,2021/06/29,0,0,0,2021/06/30,0,0,0,2021/07/01,0,0,0,2021/07/02,0,0,0,2021/07/05,0,0,0,2021/07/06,0,0,0,2021/07/07,0,0,0,2021/07/08,0,0,0,2021/07/09,0,0,0,2021/07/12,0,0,0,2021/07/13,0,0,0,2021/07/14,0,0,0,2021/07/15,0,0,0,2021/07/16,0,0,0,2021/07/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000004,∂√ﬁ®Ω 3PøÃß,CH1145  SH 03           SP/221,,,,0,4,4,0,0,4,2021/06/17,0,0,4,2021/06/18,0,0,4,2021/06/21,0,0,4,2021/06/22,0,0,4,2021/06/23,0,0,4,2021/06/24,0,0,4,2021/06/25,0,0,4,2021/06/28,0,0,4,2021/06/29,0,0,4,2021/06/30,0,0,4,2021/07/01,0,0,4,2021/07/02,0,0,4,2021/07/05,0,0,4,2021/07/06,0,0,4,2021/07/07,0,0,4,2021/07/08,0,0,4,2021/07/09,0,0,4,2021/07/12,0,0,4,2021/07/13,0,0,4,2021/07/14,0,0,4,2021/07/15,0,0,4,2021/07/16,0,0,4,2021/07/17,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000005,∂√ﬁ®Ω 3PøÃß,CH1145  SH 03           SP/222,,,,0,4,4,0,0,4,2021/06/17,0,0,4,2021/06/18,0,0,4,2021/06/21,0,0,4,2021/06/22,0,0,4,2021/06/23,0,0,4,2021/06/24,0,0,4,2021/06/25,0,0,4,2021/06/28,0,0,4,2021/06/29,0,0,4,2021/06/30,0,0,4,2021/07/01,0,0,4,2021/07/02,0,0,4,2021/07/05,0,0,4,2021/07/06,0,0,4,2021/07/07,0,0,4,2021/07/08,0,0,4,2021/07/09,0,0,4,2021/07/12,0,0,4,2021/07/13,0,0,4,2021/07/14,0,0,4,2021/07/15,0,0,4,2021/07/16,0,0,4,2021/07/17,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000006,∂√ﬁ®Ω 3PøÃß,CH1145  SH 03           SP/223,,,,0,3,3,2,0,5,2021/06/17,0,0,5,2021/06/18,0,0,5,2021/06/21,0,0,5,2021/06/22,0,0,5,2021/06/23,0,0,5,2021/06/24,0,0,5,2021/06/25,0,0,5,2021/06/28,0,0,5,2021/06/29,0,0,5,2021/06/30,0,0,5,2021/07/01,0,0,5,2021/07/02,0,0,5,2021/07/05,0,0,5,2021/07/06,0,0,5,2021/07/07,0,0,5,2021/07/08,0,0,5,2021/07/09,0,0,5,2021/07/12,0,0,5,2021/07/13,0,0,5,2021/07/14,0,0,5,2021/07/15,0,0,5,2021/07/16,0,0,5,2021/07/17,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000007,∂√ﬁ®Ω 3.5PøÃß,CH1145  SS 04           SP/221,,,,0,4,4,0,0,4,2021/06/17,0,0,4,2021/06/18,0,2,2,2021/06/21,0,0,2,2021/06/22,0,0,2,2021/06/23,0,0,2,2021/06/24,0,0,2,2021/06/25,0,2,0,2021/06/28,0,0,0,2021/06/29,0,0,0,2021/06/30,0,0,0,2021/07/01,0,0,0,2021/07/02,0,0,0,2021/07/05,0,0,0,2021/07/06,0,0,0,2021/07/07,0,0,0,2021/07/08,0,0,0,2021/07/09,0,0,0,2021/07/12,0,0,0,2021/07/13,0,0,0,2021/07/14,0,0,0,2021/07/15,0,0,0,2021/07/16,0,0,0,2021/07/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000008,∂√ﬁ®Ω 3.5PøÃß,CH1145  SS 04           SP/222,,,,0,4,4,0,0,4,2021/06/17,0,0,4,2021/06/18,0,0,4,2021/06/21,0,0,4,2021/06/22,0,0,4,2021/06/23,0,0,4,2021/06/24,0,0,4,2021/06/25,0,0,4,2021/06/28,0,0,4,2021/06/29,0,0,4,2021/06/30,0,0,4,2021/07/01,0,0,4,2021/07/02,0,0,4,2021/07/05,0,0,4,2021/07/06,0,0,4,2021/07/07,0,0,4,2021/07/08,0,0,4,2021/07/09,0,0,4,2021/07/12,0,0,4,2021/07/13,0,0,4,2021/07/14,0,0,4,2021/07/15,0,0,4,2021/07/16,0,0,4,2021/07/17,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000009,∂√ﬁ®Ω 3.5PøÃß,CH1145  SS 04           SP/223,,,,0,14,14,0,0,14,2021/06/17,0,1,13,2021/06/18,0,0,13,2021/06/21,0,0,13,2021/06/22,0,0,13,2021/06/23,0,0,13,2021/06/24,0,0,13,2021/06/25,5,0,18,2021/06/28,0,0,18,2021/06/29,0,0,18,2021/06/30,0,0,18,2021/07/01,0,0,18,2021/07/02,0,0,18,2021/07/05,0,0,18,2021/07/06,0,0,18,2021/07/07,0,0,18,2021/07/08,0,0,18,2021/07/09,0,0,18,2021/07/12,0,0,18,2021/07/13,0,0,18,2021/07/14,0,0,18,2021/07/15,0,0,18,2021/07/16,0,0,18,2021/07/17,0,0,18,0,0,18,0,0,18,0,0,18,0,0,0,1
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000010,∂√ﬁ®Ω 3.5PøÃß,CH1145  SH 04           SP/221,,,,0,4,4,0,0,4,2021/06/17,0,0,4,2021/06/18,0,0,4,2021/06/21,0,0,4,2021/06/22,0,0,4,2021/06/23,0,0,4,2021/06/24,0,0,4,2021/06/25,0,0,4,2021/06/28,0,0,4,2021/06/29,0,0,4,2021/06/30,0,0,4,2021/07/01,0,0,4,2021/07/02,0,0,4,2021/07/05,0,0,4,2021/07/06,0,0,4,2021/07/07,0,0,4,2021/07/08,0,0,4,2021/07/09,0,0,4,2021/07/12,0,0,4,2021/07/13,0,0,4,2021/07/14,0,0,4,2021/07/15,0,0,4,2021/07/16,0,0,4,2021/07/17,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000011,∂√ﬁ®Ω 3.5PøÃß,CH1145  SH 04           SP/222,,,,0,4,4,0,0,4,2021/06/17,0,0,4,2021/06/18,0,0,4,2021/06/21,0,0,4,2021/06/22,0,0,4,2021/06/23,0,0,4,2021/06/24,0,0,4,2021/06/25,0,1,3,2021/06/28,0,0,3,2021/06/29,0,0,3,2021/06/30,0,0,3,2021/07/01,0,0,3,2021/07/02,0,0,3,2021/07/05,0,0,3,2021/07/06,0,0,3,2021/07/07,0,0,3,2021/07/08,0,0,3,2021/07/09,0,0,3,2021/07/12,0,0,3,2021/07/13,0,0,3,2021/07/14,0,0,3,2021/07/15,0,0,3,2021/07/16,0,0,3,2021/07/17,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,1
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000012,∂√ﬁ®Ω 3.5PøÃß,CH1145  SH 04           SP/223,,,,0,3,3,0,0,3,2021/06/17,0,0,3,2021/06/18,0,0,3,2021/06/21,0,0,3,2021/06/22,0,0,3,2021/06/23,0,0,3,2021/06/24,0,0,3,2021/06/25,2,0,5,2021/06/28,0,0,5,2021/06/29,0,0,5,2021/06/30,0,0,5,2021/07/01,0,0,5,2021/07/02,0,0,5,2021/07/05,0,0,5,2021/07/06,0,0,5,2021/07/07,0,0,5,2021/07/08,0,0,5,2021/07/09,0,0,5,2021/07/12,0,0,5,2021/07/13,0,0,5,2021/07/14,0,0,5,2021/07/15,0,0,5,2021/07/16,0,0,5,2021/07/17,0,0,5,0,0,5,0,0,5,0,0,5,0,0,1,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000013,∂√ﬁ®Ω Ω¬∞Ÿ,CH1145  SS 17           SP/221,,,,0,4,4,0,0,4,2021/06/17,0,0,4,2021/06/18,0,0,4,2021/06/21,0,0,4,2021/06/22,0,0,4,2021/06/23,0,0,4,2021/06/24,0,0,4,2021/06/25,0,0,4,2021/06/28,0,0,4,2021/06/29,0,0,4,2021/06/30,0,0,4,2021/07/01,0,0,4,2021/07/02,0,0,4,2021/07/05,0,0,4,2021/07/06,0,0,4,2021/07/07,0,0,4,2021/07/08,0,0,4,2021/07/09,0,0,4,2021/07/12,0,0,4,2021/07/13,0,0,4,2021/07/14,0,0,4,2021/07/15,0,0,4,2021/07/16,0,0,4,2021/07/17,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000014,∂√ﬁ®Ω Ω¬∞Ÿ,CH1145  SS 17           SP/222,,,,0,6,6,0,0,6,2021/06/17,0,0,6,2021/06/18,0,0,6,2021/06/21,0,0,6,2021/06/22,0,0,6,2021/06/23,0,0,6,2021/06/24,0,0,6,2021/06/25,0,0,6,2021/06/28,0,0,6,2021/06/29,0,0,6,2021/06/30,0,0,6,2021/07/01,0,0,6,2021/07/02,0,0,6,2021/07/05,0,0,6,2021/07/06,0,0,6,2021/07/07,0,0,6,2021/07/08,0,0,6,2021/07/09,0,0,6,2021/07/12,0,0,6,2021/07/13,0,0,6,2021/07/14,0,0,6,2021/07/15,0,0,6,2021/07/16,0,0,6,2021/07/17,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,0
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000015,∂√ﬁ®Ω Ω¬∞Ÿ,CH1145  SS 17           SP/223,,,,0,3,3,0,0,3,2021/06/17,0,0,3,2021/06/18,0,0,3,2021/06/21,0,0,3,2021/06/22,0,0,3,2021/06/23,0,0,3,2021/06/24,0,0,3,2021/06/25,5,0,8,2021/06/28,0,0,8,2021/06/29,0,0,8,2021/06/30,0,0,8,2021/07/01,0,0,8,2021/07/02,0,0,8,2021/07/05,0,0,8,2021/07/06,0,1,7,2021/07/07,0,0,7,2021/07/08,0,0,7,2021/07/09,0,0,7,2021/07/12,0,0,7,2021/07/13,0,0,7,2021/07/14,0,0,7,2021/07/15,0,0,7,2021/07/16,0,0,7,2021/07/17,0,0,7,0,0,7,0,0,7,0,0,7,0,0,2,1
100,ì˙ñ{ÉtÉNÉâ,190001,ÇsÇeÇbÇb,1,êªïi,2021/06/17,ì˙ï ,2020/06,2020/07,CH1145  0000016,∂√ﬁ®Ω Ω¬∞Ÿ,CH1145  SH 17           SP/221,,,,0,4,4,0,0,4,2021/06/17,0,0,4,2021/06/18,0,0,4,2021/06/21,0,0,4,2021/06/22,0,0,4,2021/06/23,0,0,4,2021/06/24,0,0,4,2021/06/25,0,0,4,2021/06/28,0,0,4,2021/06/29,0,0,4,2021/06/30,0,0,4,2021/07/01,0,0,4,2021/07/02,0,0,4,2021/07/05,0,0,4,2021/07/06,0,0,4,2021/07/07,0,0,4,2021/07/08,0,0,4,2021/07/09,0,0,4,2021/07/12,0,0,4,2021/07/13,0,0,4,2021/07/14,0,0,4,2021/07/15,0,0,4,2021/07/16,0,0,4,2021/07/17,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0
